Antecedents,Consequents,Support,Confidence,Lift
"['Severe Anxiety', 'Mild Depression']",['Moderate CP'],0.0049504950495049506,0.5,1.5303030303030303
"['Mild Stress', 'Moderate PreTest']",['Moderate CP'],0.0049504950495049506,0.5,1.5303030303030303
"['Moderate PreTest', 'Moderate Depression']",['Moderate CP'],0.0049504950495049506,0.5,1.5303030303030303
"['Severe Anxiety', 'Moderate PreTest']",['Moderate CP'],0.0049504950495049506,0.5,1.5303030303030303
['High TN'],['Moderate CN'],0.01485148514851485,0.5,1.507462686567164
['Low TP'],['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Severe Anxiety', 'Mild Depression']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Mild Stress', 'Moderate PreTest']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Moderate ESF', 'Moderate CP', 'High CRF']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Moderate ESF', 'Moderate TP', 'High CRF']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
"['Mild Depression', 'Positive Delta', 'High PreTest', 'Normal Anxiety']",['Moderate CN'],0.0049504950495049506,0.5,1.507462686567164
['Severe Depression'],['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TP', 'High CN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CRF', 'High CN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High CN', 'Normal Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Normal Stress', 'High CN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High CRF', 'Low ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TN', 'Normal Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TN', 'Normal Stress']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Depression', 'Low ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Stress', 'Low TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Stress', 'Mild Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Anxiety', 'Moderate PostTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Moderate TP', 'High CRF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'High CRF', 'Moderate PreTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High CRF', 'Moderate TN', 'Moderate PreTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Negative Delta', 'High CRF', 'Normal Anxiety']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['High ESF', 'Mild Stress', 'High PostTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TP', 'High ESF', 'Moderate CN']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['Low CN', 'High ESF', 'Mild Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High ESF', 'Moderate CN', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CRF', 'High ESF', 'Moderate PreTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High ESF', 'Normal Depression', 'Moderate TN']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['Low CN', 'High PreTest', 'Severe Anxiety']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['Low CN', 'Mild Stress', 'Normal Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Anxiety', 'Moderate CN', 'Moderate PreTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Negative Delta', 'Moderate CN', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Mild Depression', 'High PreTest', 'High CRF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Mild Depression', 'Positive Delta', 'High CRF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Moderate TN', 'High CRF', 'Moderate ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Normal Depression', 'High CRF', 'Moderate TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Positive Delta', 'High CRF', 'Moderate TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate Anxiety', 'Normal Stress', 'High CRF', 'Moderate TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate CN', 'High CRF', 'Normal Depression', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate ESF', 'High CRF', 'Moderate TN', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate ESF', 'Negative Delta', 'High CRF', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Normal Depression', 'High CRF', 'Moderate TN', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Negative Delta', 'High CRF', 'Normal Depression', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High ESF', 'High PreTest', 'Mild Anxiety', 'High PostTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TP', 'High ESF', 'Mild Anxiety', 'High PostTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TP', 'High ESF', 'Moderate CN', 'High PostTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TP', 'High ESF', 'High PreTest', 'Mild Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Positive Delta', 'High ESF', 'High PreTest', 'Mild Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Moderate Anxiety', 'High ESF', 'High PreTest', 'Normal Depression']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TP', 'High ESF', 'Positive Delta', 'Moderate CN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TP', 'High ESF', 'Normal Depression', 'Moderate TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Moderate CRF', 'High PreTest', 'Severe Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'High PreTest', 'Severe Anxiety', 'Moderate ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Positive Delta', 'High PreTest', 'Severe Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Depression', 'Positive Delta', 'High PreTest', 'Normal Anxiety']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['High TP', 'Moderate Anxiety', 'Low CN', 'Low ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TP', 'Moderate Anxiety', 'Normal Depression', 'Low ESF']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['High TP', 'Moderate CN', 'Moderate PreTest', 'Normal Depression']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['High TP', 'Moderate PreTest', 'Moderate TN', 'Normal Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Moderate CRF', 'Negative Delta', 'Mild Anxiety']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Low CN', 'Negative Delta', 'Moderate Anxiety', 'Normal Depression']",['High CP'],0.009900990099009901,1.0,1.4852941176470587
"['Moderate CRF', 'Negative Delta', 'Mild Anxiety', 'Low TN']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
"['Mild Depression', 'Moderate CRF', 'Low TN', 'Moderate PreTest']",['High CP'],0.0049504950495049506,1.0,1.4852941176470587
['Severe Depression'],['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate Stress', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['High CRF', 'Low ESF']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['High TN', 'Normal Depression']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['High TN', 'Normal Stress']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Mild Depression', 'Low ESF']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Mild Stress', 'Low TN']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Mild Stress', 'Mild Anxiety']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Mild Anxiety', 'Moderate PostTest']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Mild Stress', 'Moderate PreTest']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Severe Anxiety', 'Moderate PreTest']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Moderate ESF', 'High TN', 'High CP']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Mild Anxiety', 'High CP', 'Moderate Depression']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Mild Stress', 'Moderate PreTest', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate PostTest', 'Moderate CN', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate PreTest', 'High CP', 'Moderate Depression']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Normal Stress', 'High CP', 'Moderate Depression']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Moderate PostTest', 'Moderate TN', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Severe Anxiety', 'Moderate PreTest', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Severe Anxiety', 'Normal Depression', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Severe Anxiety', 'Normal Stress', 'High CP']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Low CN', 'Mild Depression', 'High CRF']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Mild Stress', 'Positive Delta', 'High CRF']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['High CRF', 'Moderate TN', 'Moderate PreTest']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Negative Delta', 'High CRF', 'Normal Anxiety']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['High ESF', 'Mild Stress', 'High PostTest']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'High ESF', 'Mild Anxiety']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate CRF', 'High ESF', 'Moderate PreTest']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate CRF', 'High ESF', 'Normal Anxiety']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Mild Stress', 'Normal Depression', 'High PostTest']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Low CN', 'High PreTest', 'Severe Anxiety']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Low CN', 'Moderate CP', 'Low ESF']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'Mild Stress', 'Normal Depression']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'Moderate ESF', 'Moderate Depression']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Normal Anxiety', 'Moderate CN', 'Low ESF']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Mild Depression', 'Negative Delta', 'Moderate TN']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Negative Delta', 'Moderate CN', 'Normal Anxiety']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Severe Anxiety', 'Moderate CRF', 'Moderate PreTest']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate ESF', 'Moderate PreTest', 'Severe Anxiety']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Severe Anxiety', 'High CRF', 'High CP', 'High PostTest']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate CRF', 'High ESF', 'High CP', 'Normal Anxiety']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'Moderate Depression', 'High CP', 'High PostTest']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Moderate Depression', 'Normal Stress', 'High CP', 'High PostTest']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate ESF', 'High PreTest', 'High TN', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'Mild Stress', 'High PreTest', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Mild Stress', 'High PreTest', 'Normal Depression', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Severe Anxiety', 'High PreTest', 'Normal Stress', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'Moderate CRF', 'Mild Stress', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'Mild Stress', 'Moderate ESF', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'Mild Stress', 'Positive Delta', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'Moderate CRF', 'High CP', 'Moderate Depression']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Low CN', 'Positive Delta', 'High CP', 'Moderate Depression']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Normal Stress', 'Moderate CN', 'High CP', 'Low ESF']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Mild Depression', 'Moderate CRF', 'High CP', 'Normal Anxiety']",['High TP'],0.009900990099009901,1.0,1.4125874125874127
"['Moderate CRF', 'Mild Stress', 'Normal Depression', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate CRF', 'Normal Stress', 'High CP', 'Moderate Depression']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
"['Moderate PostTest', 'Moderate CRF', 'Positive Delta', 'High CP']",['High TP'],0.0049504950495049506,1.0,1.4125874125874127
